OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total,OrderDate
16330,Donna Noble,LM,41.00,Forward Ion Pulse Capacitor,218.00,1.32,2.20,287.76,479.60,314.6176,1081.9776,03/16/2018
16339,Neelix,LB,15.80,Peanut Shells,239.00,3.63,-3.30,867.57,-788.70,12.46146,91.33146,02/19/2018
16340,Hugh of Borg,WA,-5.28,Duotronic Phase Coil,171.00,62.56,2.84,10697.76,485.64,-590.483520,10592.916480,05/29/2017
16344,Admiral Gial Ackbar,WE,16.50,Starboard Molecular Transference Grid,228.00,34.61,2.66,7891.08,606.48,1402.09740,9899.65740,09/19/2017
16345,Mazer Rackham,GT,29.70,Negative Control Compensator,291.00,25.41,1.21,7394.31,352.11,2300.68674,10047.10674,10/02/2017
16346,Q,TS,35.84,Magnetic Confinement Injector,250.00,13.18,4.40,3295.00,1100.00,1575.168000,5970.168000,04/22/2018
16348,Darth Maul,SR,47.32,Inertial Transference Modulator,138.00,39.59,0.00,5463.42,0.00,2585.290344,8048.710344,04/16/2017
16355,Senator Palpatine,MM,8.36,Primary Flux Matrix,222.00,11.22,0.00,2490.84,0.00,208.234224,2699.074224,02/12/2018
16361,Obi-Wan Kenobi,CO,43.92,Peanut Shells,235.00,3.63,-3.30,853.05,-775.50,34.059960,111.609960,05/15/2017
16362,BB-8,CA,39.49,Secondary Polarization Capacitor,115.00,36.30,3.27,4174.50,376.05,1797.012195,6347.562195,05/22/2017
16363,Geordi La Forge,DB,26.62,Modular Inertial Replication Scanner,64.00,7.70,3.63,492.80,232.32,193.026944,918.146944,03/19/2017
16369,Darth Maul,WR,8.35,Reserve Axial Dissipation Inverter,227.00,0.00,3.70,0.00,839.90,70.131650,910.031650,09/01/2016
16370,Samantha Carter,BS,54.07,Starboard Molecular Transference Grid,85.00,34.61,2.66,2941.85,226.10,1712.910565,4880.860565,06/07/2017
16371,Darth Vader,WA,-5.28,Negative Control Compensator,173.00,25.41,1.21,4395.93,209.33,-243.157728,4362.102272,08/22/2016
16379,Rae Sloane,CO,43.92,Bioneural Degeneration Sensor,166.00,24.20,3.30,4017.20,547.80,2004.948000,6569.948000,06/20/2017
16381,Rae Sloane,WT,2.42,Burlap,194.00,6.60,0.00,1280.40,0.00,30.985680,1311.385680,03/16/2017
16382,Hugh of Borg,DO,47.19,Negative Polarization Grid,105.00,20.28,2.89,2129.40,303.45,1148.061915,3580.911915,05/21/2017
16383,Donna Noble,SR,47.32,Subspace Transference Cell,296.00,60.54,2.37,17919.84,701.52,8811.627552,27432.987552,05/24/2017
16384,Senator Palpatine,GT,29.70,Modular Polarization Cell,211.00,8.35,0.00,1761.85,0.00,523.26945,2285.11945,11/03/2016
16385,Jack O'Neill,TF,39.60,Negative Polarization Grid,114.00,20.28,2.89,2311.92,329.46,1045.98648,3687.36648,11/23/2016
16389,Q,CA,39.49,Active Dissipation Actuator,148.00,27.97,1.03,4139.56,152.44,1694.910800,5986.910800,08/23/2017
16390,C-3PO,WG,18.89,Peanut Shells,37.00,3.63,-3.30,134.31,-122.10,2.306469,14.516469,06/29/2017
16391,Darth Vader,WE,16.50,Rose Petals,257.00,223.30,1.21,57388.10,310.97,9520.34655,67219.41655,12/20/2017
16392,Darth Maul,MM,8.36,Holographic Transition Multiplexer,212.00,51.70,2.42,10960.40,513.04,959.179584,12432.619584,03/23/2018
16397,Obi-Wan Kenobi,TF,39.60,Peanut Shells,253.00,3.63,-3.30,918.39,-834.90,33.06204,116.55204,07/07/2017
16398,Greedo,FO,33.19,Universal Gravitronic Dissipation Node,277.00,20.42,4.68,5656.34,1296.36,2307.601130,9260.301130,05/06/2017
16403,Martha Jones,WG,18.89,Universal Degeneration Emitter,302.00,37.27,4.27,11255.54,1289.54,2369.765612,14914.845612,10/21/2016
16404,River Song,TF,39.60,Negative Polarization Grid,243.00,20.28,2.89,4928.04,702.27,2229.60276,7859.91276,10/07/2016
16413,Sarah Jane Smith,FS,0.00,Universal Degeneration Emitter,259.00,37.27,4.27,9652.93,1105.93,0.0000,10758.8600,08/30/2019
16413,Rory Williams,LS,1.21,Holographic Transition Multiplexer,96.00,51.70,2.42,4963.20,232.32,62.865792,5258.385792,10/21/2017
16414,Tuvok,WZ,42.90,Forward Ion Pulse Capacitor,204.00,1.32,2.20,269.28,448.80,308.05632,1026.13632,09/11/2018
16415,Darth Sidious,SC,41.56,Secondary Polarization Capacitor,113.00,36.30,3.27,4101.90,369.51,1858.317996,6329.727996,12/28/2016
16416,Greedo,WZ,42.90,Peanut Shells,195.00,3.63,-3.30,707.85,-643.50,27.60615,91.95615,09/06/2016
16421,Senator Palpatine,LB,15.80,Negative Isolinear Control Cell,125.00,16.50,2.02,2062.50,252.50,365.77000,2680.77000,08/03/2018
16430,Pavel Chekov,RS,40.61,Bioneural Polarization Coil,289.00,36.10,4.83,10432.90,1395.87,4803.663497,16632.433497,05/10/2018
16436,River Song,OS,32.81,Negative Transference Index,213.00,18.41,3.63,3921.33,773.19,1540.272012,6234.792012,10/07/2016
16437,Boba Fett,WA,-5.28,Bioneural Degeneration Sensor,180.00,24.20,3.30,4356.00,594.00,-261.360000,4688.640000,03/16/2018
16437,Miles O'Brien,CA,39.49,Starboard Molecular Transference Grid,229.00,34.61,2.66,7925.69,609.14,3370.404367,11905.234367,05/17/2019
16437,Darth Sidious,IR,23.10,Subspace Phase Circuit,280.00,33.28,1.21,9318.40,338.80,2230.81320,11888.01320,12/31/2016
16438,Darth Vader,CO,43.92,Marmite,105.00,-2.44,3.63,-256.20,381.15,54.878040,179.828040,06/16/2017
16439,Q,RI,25.58,Active Dissipation Actuator,189.00,27.97,1.03,5286.33,194.67,1402.039800,6883.039800,02/17/2018
16440,Darth Sidious,CR,0.99,Inertial Transference Modulator,258.00,39.59,0.00,10214.22,0.00,101.120778,10315.340778,04/26/2018
16449,Donna Noble,FA,37.40,Modular Inertial Replication Scanner,210.00,7.70,3.63,1617.00,762.30,889.85820,3269.15820,05/22/2018
16450,Quark,BO,26.09,Gravitronic Polarization Sequencer,176.00,7.82,1.81,1376.32,318.56,442.194192,2137.074192,08/24/2016
16451,Jonas Quinn,MO,-2.42,Negative Transference Index,217.00,18.41,3.63,3994.97,787.71,-115.740856,4666.939144,05/28/2017
16452,Data,RC,46.20,Dynamic Resonance Buffer,123.00,24.89,4.49,3061.47,552.27,1669.54788,5283.28788,04/19/2017
16455,Qui-Gon Jinn,BS,54.07,Negative Transference Index,184.00,18.41,3.63,3387.44,667.92,2192.733152,6248.093152,06/16/2018
16459,Daniel Jackson,LB,15.80,Peanut Shells,105.00,3.63,-3.30,381.15,-346.50,5.47470,40.12470,05/14/2019
16464,Leonard McCoy,BF,30.80,Reserve Axial Dissipation Inverter,37.00,0.00,3.70,0.00,136.90,42.16520,179.06520,11/19/2017
16469,R2-D2,LI,29.61,Holographic Variance Sensor,143.00,37.49,1.83,5361.07,261.69,1664.899236,7287.659236,07/18/2017
16470,Senator Palpatine,FA,37.40,Active Dissipation Actuator,103.00,27.97,1.03,2880.91,106.09,1117.13800,4104.13800,05/03/2017
16471,Jean-Luc Picard,PB,12.00,Gravitronic Polarization Sequencer,247.00,7.82,1.81,1931.54,447.07,285.4332,2664.0432,01/30/2017
16474,Tasha Yar,RI,25.58,Dandelion Fluff,364.00,3.80,1.77,1383.20,644.28,518.629384,2546.109384,04/14/2018
16475,Luke Skywalker,SM,30.60,Magnetic Confinement Injector,174.00,13.18,4.40,2293.32,765.60,936.02952,3994.94952,09/05/2016
16482,Lando Calrissian,IR,23.10,Bioneural Polarization Coil,279.00,36.10,4.83,10071.90,1347.57,2637.89757,14057.36757,08/20/2017
16489,Jango Fett,FS,0.00,Negative Flux Conduit,339.00,46.07,3.00,15617.73,1017.00,0.0000,16634.7300,12/25/2016
16491,Sarah Jane Smith,WA,-5.28,Secondary Polarization Capacitor,213.00,36.30,3.27,7731.90,696.51,-445.020048,7983.389952,11/11/2017
16498,Odo,IC,0.00,Subspace Transference Cell,110.00,60.54,2.37,6659.40,260.70,0.0000,6920.1000,12/23/2016
16499,Admiral Gial Ackbar,TO,19.00,Holographic Transition Multiplexer,82.00,51.70,2.42,4239.40,198.44,843.1896,5281.0296,06/09/2018
16500,River Song,BF,30.80,Primary Flux Matrix,165.00,11.22,0.00,1851.30,0.00,570.20040,2421.50040,01/04/2017
16501,Jack O'Neill,CO,43.92,Subspace Phase Circuit,169.00,33.28,1.21,5624.32,204.49,2560.013352,8388.823352,09/21/2018
16504,Hiro Protagonist,CV,53.24,Dynamic Resonance Buffer,319.00,24.89,4.49,7939.91,1432.31,4989.769928,14361.989928,07/19/2018
16505,Senator Palpatine,WE,18.15,Duotronic Phase Coil,108.00,62.56,2.84,6756.48,306.72,1281.970800,8345.170800,09/04/2017
16506,Rory Williams,AA,39.24,Burlap,191.00,6.60,0.00,1260.60,0.00,494.659440,1755.259440,09/06/2017
16509,Admiral Gial Ackbar,WG,20.78,Negative Flux Conduit,294.00,46.07,3.00,13544.58,882.00,2997.843324,17424.423324,02/05/2017
16510,Mazer Rackham,BF,30.80,Secondary Polarization Capacitor,239.00,36.30,3.27,8675.70,781.53,2912.82684,12370.05684,06/07/2018
16511,Mazer Rackham,RO,15.00,Rose Petals,229.00,223.30,1.21,51135.70,277.09,7711.9185,59124.7085,07/03/2018
16512,James T. Kirk,WA,-5.28,Peanut Shells,130.00,3.63,-3.30,471.90,-429.00,-2.265120,40.634880,02/04/2019
16513,R2-D2,WA,-5.28,Rose Petals,206.00,223.30,1.21,45999.80,249.26,-2441.950368,43807.109632,10/16/2017
16521,R2-D2,FO,33.19,Negative Polarization Grid,167.00,20.28,2.89,3386.76,482.63,1284.250541,5153.640541,09/01/2017
16522,Miles O'Brien,PM,1.33,Central Frequency Conduit,262.00,24.89,0.45,6521.18,117.90,88.299764,6727.379764,06/08/2018
16522,Martha Jones,LF,16.10,Bioneural Degeneration Sensor,208.00,24.20,3.30,5033.60,686.40,920.92000,6640.92000,09/07/2018
16523,Jean-Luc Picard,TA,39.60,Subspace Phase Circuit,144.00,33.28,1.21,4792.32,174.24,1966.75776,6933.31776,03/29/2017
16524,Hugh of Borg,DM,30.27,Reserve Axial Dissipation Inverter,340.00,0.00,3.70,0.00,1258.00,380.796600,1638.796600,10/19/2017
16525,Art3mis,WZ,42.90,Starboard Duotronic Transition Multiplexer,176.00,20.41,3.99,3592.16,702.24,1842.29760,6136.69760,02/15/2017
16526,Odo,FS,0.00,Dynamic Resonance Buffer,293.00,24.89,4.49,7292.77,1315.57,0.0000,8608.3400,04/24/2018
16526,Leonard McCoy,OS,32.81,Central Frequency Conduit,294.00,24.89,0.45,7317.66,132.30,2444.331876,9894.291876,06/28/2018
16527,Ender Wiggin,FS,0.00,Modular Polarization Cell,70.00,8.35,0.00,584.50,0.00,0.0000,584.5000,05/15/2017
16528,James T. Kirk,WO,45.25,Central Frequency Conduit,157.00,24.89,0.45,3907.73,70.65,1800.216950,5778.596950,09/11/2018
16535,BB-8,AM,18.63,Negative Isolinear Control Cell,48.00,16.50,2.02,792.00,96.96,165.613248,1054.573248,08/26/2017
16544,Clara Oswald,WR,8.35,Inertial Transference Modulator,197.00,39.59,0.00,7799.23,0.00,651.235705,8450.465705,09/24/2016
16545,Darth Sidious,WA,-5.28,Modular Holographic Interference Drive,93.00,31.21,0.92,2902.53,85.56,-157.771152,2830.318848,12/20/2017
16550,Tasha Yar,LA,0.00,Subspace Phase Circuit,220.00,33.28,1.21,7321.60,266.20,0.0000,7587.8000,10/13/2018
16551,Obi-Wan Kenobi,AA,39.24,Starboard Molecular Transference Grid,65.00,34.61,2.66,2249.65,172.90,950.608620,3373.158620,10/12/2018
16552,Worf,RK,31.00,Inertial Control Modulator,305.00,42.22,0.68,12877.10,207.40,4056.1950,17140.6950,10/07/2016
16553,B'Elanna Torres,TS,35.84,Quantum Replication System,204.00,18.15,3.30,3702.60,673.20,1568.286720,5944.086720,08/03/2018
16553,Greedo,BO,26.09,Forward Ion Pulse Capacitor,143.00,1.32,2.20,188.76,314.60,131.326624,634.686624,09/19/2017
16554,Tuvok,CH,43.33,Gravitronic Polarization Sequencer,344.00,7.82,1.81,2690.08,622.64,1435.401576,4748.121576,08/27/2018
16555,Ender Wiggin,AA,39.24,Duotronic Phase Coil,39.00,62.56,2.84,2439.84,110.76,1000.855440,3551.455440,03/18/2018
16556,BB-8,ED,44.00,Marmite,131.00,-2.44,3.63,-319.64,475.53,68.5916,224.4816,11/23/2016
16562,Donna Noble,AS,38.25,Quantum Replication System,328.00,18.15,3.30,5953.20,1082.40,2691.117000,9726.717000,09/20/2016
16562,Jabba the Hutt,LO,11.41,Duotronic Field Transducer,314.00,22.63,3.99,7105.82,1252.86,953.725388,9312.405388,09/26/2017
16563,Mazer Rackham,BS,54.07,Forward Ion Pulse Capacitor,225.00,1.32,2.20,297.00,495.00,428.234400,1220.234400,01/03/2018
16564,Chakotay,FC,60.95,Subspace Phase Circuit,210.00,33.28,1.21,6988.80,254.10,4414.547550,11657.447550,03/19/2017
16567,Quark,AM,18.63,Molten Lava,173.00,890.15,53.90,153995.95,9324.70,30426.637095,193747.287095,11/02/2016
16571,BB-8,MM,9.20,Modular Transition Modulator,151.00,48.98,1.10,7395.98,166.10,695.71136,8257.79136,12/31/2016
16572,Teal'c,CC,50.58,Rose Petals,29.00,223.30,1.21,6475.70,35.09,3293.157582,9803.947582,11/28/2017
16578,Q,CA,39.49,Inertial Transference Modulator,115.00,39.59,0.00,4552.85,0.00,1797.920465,6350.770465,09/07/2017
16578,C-3PO,TA,39.60,Active Transition Buffer,143.00,47.27,2.20,6759.61,314.60,2801.38716,9875.59716,10/15/2016
16579,Qui-Gon Jinn,RS,40.61,Burlap,48.00,6.60,0.00,316.80,0.00,128.652480,445.452480,09/16/2016
16580,Hugh of Borg,WE,18.15,Rose Petals,262.00,223.30,1.21,58504.60,317.02,10676.124030,69497.744030,05/03/2018
16586,Daniel Jackson,AM,18.63,Active Dissipation Actuator,319.00,27.97,1.03,8922.43,328.57,1723.461300,10974.461300,01/22/2017
16587,Wade Watts,PM,1.33,Auxiliary Transition Buffer,193.00,37.33,5.89,7204.69,1136.77,110.941418,8452.401418,03/22/2018
16588,Greedo,TO,19.00,Negative Transference Index,269.00,18.41,3.63,4952.29,976.47,1126.4644,7055.2244,09/29/2018
16589,Mazer Rackham,PM,1.33,Holographic Variance Sensor,57.00,37.49,1.83,2136.93,104.31,29.808492,2271.048492,02/21/2017
16590,Sarah Jane Smith,TS,35.84,Peanut Shells,236.00,3.63,-3.30,856.68,-778.80,27.912192,105.792192,04/13/2017
16592,Clara Oswald,CH,43.33,Bioneural Degeneration Sensor,216.00,24.20,3.30,5227.20,712.80,2573.802000,8513.802000,12/01/2017
16593,R2-D2,PM,1.33,Auxiliary Transition Buffer,85.00,37.33,5.89,3173.05,500.65,48.860210,3722.560210,09/14/2018
16594,Ender Wiggin,BM,-3.99,Burlap,72.00,6.60,0.00,475.20,0.00,-18.960480,456.239520,10/16/2018
16595,K-9,ED,44.00,Universal Gravitronic Dissipation Node,72.00,20.42,4.68,1470.24,336.96,795.1680,2602.3680,08/31/2017
16596,R2-D2,OS,32.81,Rose Petals,235.00,223.30,1.21,52475.50,284.35,17310.506785,70070.356785,01/06/2018
16597,Clara Oswald,WO,45.25,Universal Degeneration Emitter,26.00,37.27,4.27,969.02,111.02,488.718100,1568.758100,11/28/2016
16598,Senator Palpatine,WA,-5.28,Universal Gravitronic Dissipation Node,187.00,20.42,4.68,3818.54,875.16,-247.827360,4445.872640,02/18/2017
16606,Doctor Who,RO,15.00,Auxiliary Transition Buffer,216.00,37.33,5.89,8063.28,1272.24,1400.3280,10735.8480,07/02/2017
16613,Wesley Crusher,FC,60.95,Negative Control Compensator,209.00,25.41,1.21,5310.69,252.89,3391.002010,8954.582010,03/16/2017
16614,Anakin Skywalker,GT,29.70,Modular Inertial Replication Scanner,134.00,7.70,3.63,1031.80,486.42,450.91134,1969.13134,10/15/2018
16615,Quark,RG,58.56,Peanut Shells,86.00,3.63,-3.30,312.18,-283.80,16.619328,44.999328,09/28/2017
16615,Donna Noble,FC,60.95,Subspace Transference Cell,59.00,60.54,2.37,3571.86,139.83,2262.275055,5973.965055,09/29/2018
16615,B'Elanna Torres,FH,-5.43,Molten Lava,74.00,890.15,53.90,65871.10,3988.60,-3793.381710,66066.318290,10/24/2016
16620,R2-D2,SO,39.00,Modular Transition Modulator,232.00,48.98,1.10,11363.36,255.20,4531.2384,16149.7984,10/25/2016
16621,Chakotay,AS,38.25,Forward Ion Pulse Capacitor,53.00,1.32,2.20,69.96,116.60,71.359200,257.919200,08/26/2016
16622,Miles O'Brien,WE,18.15,Modular Polarization Cell,366.00,8.35,0.00,3056.10,0.00,554.682150,3610.782150,08/09/2017
16631,Data,SM,30.60,Universal Gravitronic Dissipation Node,201.00,20.42,4.68,4104.42,940.68,1543.80060,6588.90060,08/22/2018
16634,Pavel Chekov,WE,18.15,Duotronic Interference Actuator,341.00,36.30,1.10,12378.30,375.10,2314.742100,15068.142100,02/20/2017
16635,Geordi La Forge,OS,32.81,Secondary Transition Regulator,270.00,43.19,3.99,11661.30,1077.30,4179.534660,16918.134660,09/08/2016
16636,Darth Maul,RI,25.58,Primary Flux Matrix,275.00,11.22,0.00,3085.50,0.00,789.270900,3874.770900,03/14/2018
16645,Donna Noble,LC,41.80,Dynamic Resonance Buffer,287.00,24.89,4.49,7143.43,1288.63,3524.60108,11956.66108,05/26/2017
16650,Odo,LO,11.41,Modular Inertial Replication Scanner,130.00,7.70,3.63,1001.00,471.90,168.057890,1640.957890,10/13/2017
16658,River Song,ED,44.00,Peanut Shells,185.00,3.63,-3.30,671.55,-610.50,26.8620,87.9120,03/18/2017
16659,Pavel Chekov,CV,53.24,Starboard Duotronic Transition Multiplexer,199.00,20.41,3.99,4061.59,794.01,2585.121440,7440.721440,11/09/2017
16660,Leonard McCoy,CB,1.61,Quantum Replication System,152.00,18.15,3.30,2758.80,501.60,52.492440,3312.892440,01/03/2017
16665,Leonard McCoy,LB,15.80,Bioneural Degeneration Sensor,227.00,24.20,3.30,5493.40,749.10,986.31500,7228.81500,04/21/2017
16665,Martha Jones,CM,22.43,Universal Gravitronic Dissipation Node,209.00,20.42,4.68,4267.78,978.12,1176.655370,6422.555370,05/03/2018
16671,Jean-Luc Picard,RK,31.00,Peanut Shells,222.00,3.63,-3.30,805.86,-732.60,22.7106,95.9706,05/22/2017
16673,Leonard McCoy,WE,18.15,Subspace Transference Cell,60.00,60.54,2.37,3632.40,142.20,685.089900,4459.689900,10/04/2018
16674,Martha Jones,LA,0.00,Particle Deflector Grid,183.00,48.76,5.32,8923.08,973.56,0.0000,9896.6400,09/11/2017
16675,B'Elanna Torres,ED,44.00,Quantum Dissipation Matrix,189.00,31.39,0.58,5932.71,109.62,2658.6252,8700.9552,08/14/2018
16676,Art3mis,DB,26.62,Universal Degeneration Emitter,155.00,37.27,4.27,5776.85,661.85,1713.981940,8152.681940,11/07/2016
16682,Pavel Chekov,SO,39.00,Rose Petals,199.00,223.30,1.21,44436.70,240.79,17424.2211,62101.7111,09/01/2016
16683,Admiral Gial Ackbar,TM,-7.23,Subspace Phase Circuit,143.00,33.28,1.21,4759.04,173.03,-356.588661,4575.481339,08/10/2017
16684,C-3PO,RI,25.58,Active Transition Buffer,48.00,47.27,2.20,2268.96,105.60,607.412448,2981.972448,12/30/2017
16688,Chakotay,WZ,42.90,Tachyon Frequency Matrix,152.00,56.87,1.00,8644.24,152.00,3773.58696,12569.82696,07/03/2018
16689,C-3PO,FC,60.95,Inertial Control Modulator,338.00,42.22,0.68,14270.36,229.84,8837.871900,23338.071900,09/16/2017
16693,Daniel Jackson,FC,60.95,Bioneural Polarization Coil,119.00,36.10,4.83,4295.90,574.77,2968.673365,7839.343365,10/05/2016
16694,Worf,LS,1.21,Universal Gravitronic Dissipation Node,309.00,20.42,4.68,6309.78,1446.12,93.846390,7849.746390,12/28/2016
16695,Rae Sloane,AS,38.25,Subspace Phase Circuit,348.00,33.28,1.21,11581.44,421.08,4590.963900,16593.483900,01/30/2017
16696,Chakotay,TM,-7.23,Negative Transference Index,199.00,18.41,3.63,3663.59,722.37,-317.104908,4068.855092,04/24/2018
16697,R2-D2,CO,43.92,Modular Polarization Cell,326.00,8.35,0.00,2722.10,0.00,1195.546320,3917.646320,12/04/2017
16706,B'Elanna Torres,GT,29.70,Duotronic Phase Coil,193.00,62.56,2.84,12074.08,548.12,3748.79340,16370.99340,12/15/2016
16713,Miles O'Brien,LI,29.61,Modular Holographic Interference Drive,292.00,31.21,0.92,9113.32,268.64,2777.998356,12159.958356,05/25/2018
16721,Qui-Gon Jinn,SM,30.60,Forward Ion Pulse Capacitor,249.00,1.32,2.20,328.68,547.80,268.20288,1144.68288,11/28/2016
16724,Hiro Protagonist,TA,39.60,Tachyon Frequency Matrix,76.00,56.87,1.00,4322.12,76.00,1741.65552,6139.77552,10/17/2016
16725,River Song,FS,0.00,Holographic Transition Multiplexer,17.00,51.70,2.42,878.90,41.14,0.0000,920.0400,09/12/2016
16726,Jabba the Hutt,IC,0.00,Modular Holographic Interference Drive,177.00,31.21,0.92,5524.17,162.84,0.0000,5687.0100,09/07/2016
16727,Jango Fett,FM,18.70,Quantum Replication System,146.00,18.15,3.30,2649.90,481.80,585.62790,3717.32790,12/27/2017
16733,Luke Skywalker,CM,22.43,Starboard Molecular Transference Grid,157.00,34.61,2.66,5433.77,417.62,1312.466777,7163.856777,03/09/2018
16734,Greedo,DB,26.62,Central Frequency Conduit,103.00,24.89,0.45,2563.67,46.35,694.787324,3304.807324,10/11/2016
16737,Sarah Jane Smith,CZ,-3.08,Active Dissipation Actuator,155.00,27.97,1.03,4335.35,159.65,-138.446000,4356.554000,10/15/2017
16742,Jean-Luc Picard,LC,41.80,Inertial Transference Modulator,186.00,39.59,0.00,7363.74,0.00,3078.04332,10441.78332,07/07/2017
16748,Jack O'Neill,IC,0.00,Rose Petals,104.00,223.30,1.21,23223.20,125.84,0.0000,23349.0400,01/08/2017
16749,Admiral Gial Ackbar,RC,46.20,Dandelion Fluff,201.00,3.80,1.77,763.80,355.77,517.24134,1636.81134,03/23/2017
16753,Lando Calrissian,GT,29.70,Modular Polarization Cell,246.00,8.35,0.00,2054.10,0.00,610.06770,2664.16770,07/02/2017
16754,Teal'c,RO,15.00,Modular Transition Modulator,95.00,48.98,1.10,4653.10,104.50,713.6400,5471.2400,10/18/2017
16760,Data,RI,25.58,Negative Control Compensator,24.00,25.41,1.21,609.84,29.04,163.425504,802.305504,02/17/2018
16761,Jango Fett,FH,-5.43,Forward Ion Pulse Capacitor,42.00,1.32,2.20,55.44,92.40,-8.027712,139.812288,03/16/2017
16762,Jack O'Neill,RG,58.56,Holographic Variance Sensor,107.00,37.49,1.83,4011.43,195.81,2463.759744,6670.999744,10/08/2018
16763,Rae Sloane,SM,30.60,Duotronic Field Transducer,151.00,22.63,3.99,3417.13,602.49,1230.00372,5249.62372,03/18/2017
16765,Geordi La Forge,LO,11.41,Modular Polarization Cell,179.00,8.35,0.00,1494.65,0.00,170.539565,1665.189565,10/08/2017
16771,Worf,WA,-5.28,Starboard Duotronic Transition Multiplexer,215.00,20.41,3.99,4388.15,857.85,-276.988800,4969.011200,09/28/2016
16772,Ender Wiggin,DM,30.27,Quantum Replication System,297.00,18.15,3.30,5390.55,980.10,1928.395755,8299.045755,11/02/2017
16778,Art3mis,CM,22.43,Bioneural Degeneration Sensor,192.00,24.20,3.30,4646.40,633.60,1184.304000,6464.304000,09/28/2017
16779,Worf,BM,-3.99,Molten Lava,150.00,890.15,53.90,133522.50,8085.00,-5650.139250,135957.360750,05/23/2017
16780,Wade Watts,CO,43.92,Dynamic Resonance Buffer,139.00,24.89,4.49,3459.71,624.11,1793.613744,5877.433744,01/18/2017
16781,William Riker,HM,39.60,Molten Lava,160.00,890.15,53.90,142424.00,8624.00,59815.00800,210863.00800,11/07/2016
16782,Jango Fett,CI,33.28,Dandelion Fluff,281.00,3.80,1.77,1067.80,497.37,520.888576,2086.058576,05/02/2018
16782,Jonas Quinn,CA,39.49,Secondary Polarization Capacitor,174.00,36.30,3.27,6316.20,568.98,2718.957582,9604.137582,10/12/2018
